"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
44C0001124,AMBULATORY SURGICAL ASSOCIATES LLC,"725 KINGS LN,",TULLAHOMA,TN,37388,,(931) 455-1976,98,2,0,99,93,6,1,96,92,7,1,96,91,7,2,96,,1088,385,35,10/01/2023,09/30/2024
44C0001133,NASHVILLE ENDOSURGERY CENTER,300 20TH AVE NORTH SUITE 800,NASHVILLE,TN,37203,,(615) 284-2524,98,2,0,99,94,5,1,97,92,7,1,96,93,6,1,97,,1101,212,19,10/01/2023,09/30/2024
44C0001140,SAINT FRANCIS SURGERY CENTER,5999 PARK AVE,MEMPHIS,TN,38119,,(901) 818-1080,97,3,0,98,91,8,1,95,87,12,1,95,86,13,1,94,,756,189,25,10/01/2023,09/30/2024
44C0001155,CHATTANOOGA PAIN MANAGEMENT CENTER LLC DBA CHATTANOOGA PAIN SURGERY CENTER,1016 EXECUTIVE DR,HIXSON,TN,37343,,(423) 648-4525,96,4,0,98,95,4,1,97,89,9,2,95,90,8,2,96,,1148,323,28,10/01/2023,09/30/2024
44C0001159,HOLSTON VALLEY AMBULATORY SURGERY CENTER LLC,103 WEST STONE DR,KINGSPORT,TN,37660,,(423) 224-4910,99,1,0,100,94,5,1,96,91,9,0,96,91,9,0,97,,951,294,31,10/01/2023,09/30/2024
44C0001160,PATIENT PARTNERS LLC,890 NORTH BLUE JAY WAY,GALLATIN,TN,37066,,(615) 575-9000,98,2,0,99,95,4,1,97,93,5,2,96,90,9,1,96,,1060,259,24,10/01/2023,09/30/2024
44C0001161,FRANKLIN ENDOSCOPY CENTER LLC,9160 CAROTHERS PARKWAY SUITE 100,FRANKLIN,TN,37067,,(615) 550-6066,96,3,1,98,88,10,2,93,87,10,3,94,85,13,2,94,,1128,304,27,10/01/2023,09/30/2024
44C0001165,HAMILTON EYE INSTITUTE SURGERY CENTER LP,"930 MADISON AVE., SUITE 370",MEMPHIS,TN,38103,,(901) 516-1420,96,4,0,98,90,8,2,94,89,8,3,94,85,13,2,94,,1015,305,30,10/01/2023,09/30/2024
44C0001166,LEBANON ENDOSCOPY CENTER LLC DBA LEBANON ENDOSCOPY CENTER,100 PHYSICIANS WAY SUITE 340,LEBANON,TN,37090,,(615) 466-9532,99,1,0,99,95,4,1,97,93,5,2,97,91,7,2,96,,977,253,26,10/01/2023,09/30/2024
44C0001169,PROVIDENCE SURGERY CENTER,5002 CROSSINGS CIR SUITE 110,MOUNT JULIET,TN,37122,,(615) 553-9100,97,3,0,98,96,3,1,98,92,7,1,96,89,11,0,96,,645,130,20,10/01/2023,09/30/2024
44C0001173,KNOXVILLE ORTHOPAEDIC SURGERY CENTER LLC,"256 FORT SANDERS WEST BLVD, BLDG 8",KNOXVILLE,TN,37922,,(865) 244-4585,,,,,,,,,,,,,,,,,4,,,,,
44C0001177,MID STATE ENDOSCOPY CENTER,1115 DOW ST SUITE A,MURFREESBORO,TN,37130,,(615) 848-9234,99,1,0,99,93,6,1,96,91,7,2,96,89,9,2,96,,1310,298,23,10/01/2023,09/30/2024
44C0001181,PCET SURGERY CENTER,1128 EAST WEISGARBER RD SUITE 110,KNOXVILLE,TN,37909,,(865) 934-2577,,,,,,,,,,,,,,,,,4,,,,,
44C0001204,SAINT THOMAS SURGERY CENTER NEW SALEM LLC DBA NEW SALEM SURGERY CENTER,2755 NEW SALEM HIGHWAY SUITE 100,MURFREESBORO,TN,37128,,(615) 900-1366,98,2,0,99,93,6,1,96,93,5,2,96,90,7,3,96,,1142,244,21,10/01/2023,09/30/2024
44C0001218,BOULEVARD ENT SURGERY CENTER LLC,9300 PARK WEST BOULEVARD,KNOXVILLE,TN,37923,,(865) 427-4040,,,,,,,,,,,,,,,,,4,,,,,
45C0001018,CONROE SURGERY CENTER 2 LLC,"1501 RIVER POINTE DR, #200",CONROE,TX,77304,,(469) 893-6573,98,2,0,99,94,5,1,96,92,6,2,96,90,7,3,95,,989,351,35,10/01/2023,09/30/2024
45C0001035,MEMORIAL HERMANN SURGERY CENTER MAIN STREET,7515 MAIN STREET SUITE 800,HOUSTON,TX,77030,,(713) 799-9990,96,3,1,98,93,5,2,96,81,13,6,91,80,15,5,91,,1304,160,12,10/01/2023,09/30/2024
45C0001039,BAYLOR SURGICARE,3920 WORTH ST.,DALLAS,TX,75246,,(214) 820-2581,97,3,0,98,90,9,1,94,87,12,1,95,85,13,2,94,,1102,211,19,10/01/2023,09/30/2024
45C0001077,DOCTORS UNITED SURGERY CENTER,5146 PRESTON,PASADENA,TX,77505,,(346) 203-5536,96,4,0,98,93,6,1,96,88,9,3,95,87,10,3,95,,1576,369,23,10/01/2023,09/30/2024
45C0001091,GARLAND SURGICARE PARTNERS LTD DBA BAYLOR SURGICARE AT GARLAND,530 CLARA BARTON BLVD SUITE 100,GARLAND,TX,75042,,(972) 494-2400,97,3,0,98,91,8,1,95,89,10,1,95,87,12,1,95,,643,153,24,10/01/2023,09/30/2024
45C0001133,BAYLOR SURGICARE AT NORTH DALLAS LLC DBA BAYLOR SCOTT AND WHITE SURGICARE NORTH DALLAS,12230 COIT RD SUITE 200,DALLAS,TX,75251,,(469) 374-6400,96,4,0,98,91,7,2,95,87,12,1,95,84,14,2,94,,1059,179,17,10/01/2023,09/30/2024
45C0001139,GCSA AMBULATORY SURGERY CENTER LLC,8214 WURZBACH RD.,SAN ANTONIO,TX,78229,,(210) 614-1234,96,4,0,98,90,8,2,94,89,9,2,96,86,11,3,94,,1662,299,18,10/01/2023,09/30/2024
45C0001149,MEMORIAL HERMANN SURGERY CENTER WOODLANDS PARKWAY,1441 WOODSTEAD CT SUITE 100,THE WOODLANDS,TX,77380,,(281) 825-4725,97,2,1,98,95,4,1,97,90,8,2,95,89,9,2,95,,1139,241,21,10/01/2023,09/30/2024
45C0001161,SOUTH PLAINS ENDOSCOPY CENTER,3610 24TH ST,LUBBOCK,TX,79410,,(806) 797-1015,97,3,0,98,93,6,1,96,91,8,1,96,92,7,1,97,,1392,363,26,10/01/2023,09/30/2024
45C0001194,MEMORIAL HERMANN BAY AREA ENDOSCOPY CENTER LLC DBA BAY AREA ENDOSCOPY,444 FM 1959 RD SUITE B,HOUSTON,TX,77034,,(281) 892-2420,96,4,0,98,88,9,3,92,87,12,1,95,89,10,1,96,,823,140,17,10/01/2023,09/30/2024
45C0001196,BAYLOR SURGICARE AT OAKMONT,7200 OAKMONT BLVD.,FORT WORTH,TX,76132,,(817) 732-3300,96,3,1,98,93,5,2,95,89,10,1,95,87,11,2,94,,1447,297,21,10/01/2023,09/30/2024
45C0001205,DESOTO SURGICARE PARTNERS LTD,7992 WEST VIRGINIA DR.,DALLAS,TX,75237,,(972) 283-2400,98,2,0,99,89,10,1,94,85,13,2,94,84,14,2,94,,640,191,30,10/01/2023,09/30/2024
45C0001221,VICTORIA SURGERY CENTER,105 JAMES COLEMAN DR.,VICTORIA,TX,77904,,(361) 578-0234,96,3,1,97,89,8,3,93,86,10,4,94,86,11,3,94,,1243,294,24,10/01/2023,09/30/2024
45C0001232,VALLEY BAPTIST SURGERY CENTER LLC DBA PLATINUM SURGERY CENTER,2220 PEASE STREET,HARLINGEN,TX,78550,,(956) 389-6000,,,,,,,,,,,,,,,,,4,,,,,
45C0001240,GOLDEN TRIANGLE SURGERY CENTER LLC DBA BAPTIST BEAUMONT SURGICAL AFFILIATES,3560 COLLEGE STREET,BEAUMONT,TX,77701,,(409) 835-7070,97,3,0,98,94,5,1,97,90,8,2,96,90,9,1,96,2,1058,327,31,10/01/2023,09/30/2024
45C0001243,NORTHWEST SURGERY CENTER RED OAK,17322 RED OAK DR,HOUSTON,TX,77090,,(281) 895-9100,96,4,0,98,93,6,1,96,79,18,3,93,77,21,2,91,,1098,272,25,10/01/2023,09/30/2024
45C0001245,CORPUS CHRISTI SURGICARE LTD DBA CORPUS CHRISTI OUTPATIENT SURGERY CENTER,3636 SOUTH ALAMEDA ST SUITE A,CORPUS CHRISTI,TX,78411,,(361) 853-2200,98,1,1,99,94,5,1,97,96,3,1,97,94,5,1,98,,1161,291,25,10/01/2023,09/30/2024
45C0001247,PASO DEL NORTE SURGERY CENTER,125 W. CASTELLANO,EL PASO,TX,79912,,(915) 532-8200,95,4,1,97,89,8,3,93,90,6,4,94,83,12,5,92,,784,165,21,10/01/2023,09/30/2024
45C0001250,SHORELINE SURGERY CENTER LLP DBA CHRISTUS SPOHN-SURGICARE OF CORPUS CHRISTI,718 ELIZABETH ST,CORPUS CHRISTI,TX,78404,,(361) 882-3204,96,3,1,98,90,7,3,94,89,7,4,95,83,15,2,93,,878,240,27,10/01/2023,09/30/2024
45C0001257,BAYLOR SCOTT AND WHITE SURGICARE DENTON,350 SOUTH IH 35 EAST,DENTON,TX,76205,,(940) 323-1393,98,2,0,99,94,5,1,96,93,6,1,96,91,9,0,97,,937,294,31,10/01/2023,09/30/2024
45C0001264,TEXAN SURGERY CENTER,7000 NORTH MOPAC EXPRESSWAY SUITE 120,AUSTIN,TX,78731,,(512) 342-0900,97,3,0,98,89,9,2,93,85,13,2,94,82,16,2,93,,897,286,32,10/01/2023,09/30/2024
45C0001267,NMC SURGERY CENTER LP DBA THE SURGERY CENTER OF NACOGDOCHES,4948 N E STALLINGS DR,NACOGDOCHES,TX,75965,,(936) 568-3595,99,1,0,99,92,6,2,95,95,4,1,97,92,7,1,97,,1025,281,27,10/01/2023,09/30/2024
45C0001274,VICTORIA AMBULATORY SURGERY CENTER DBA THE SURGERY CENTER,6370 NORTH NAVARRO ST,VICTORIA,TX,77904,,(361) 570-8311,98,2,0,99,93,6,1,96,96,3,1,98,93,6,1,97,,856,217,25,10/01/2023,09/30/2024
45C0001276,FISH POND SURGERY CENTER,601 WEST HWY 6 SUITE 109,WACO,TX,76710,,(254) 751-9836,96,4,0,98,94,5,1,96,90,8,2,95,86,13,1,95,,703,248,35,10/01/2023,09/30/2024
45C0001277,TEXAS ENDOSCOPY PLANO,6405 WEST PARKER #370,PLANO,TX,75093,,(214) 778-2570,98,2,0,99,91,7,2,94,90,9,1,96,91,8,1,96,,994,221,22,10/01/2023,09/30/2024
45C0001298,NORTH HOUSTON ENDOSCOPY AND SURGERY,275 LANTERN BEND SUITE 400,HOUSTON,TX,77090,,(281) 440-5797,96,4,0,98,90,8,2,94,86,11,3,95,86,12,2,95,,682,133,20,10/01/2023,09/30/2024
45C0001301,BAYLOR SCOTT & WHITE SURGICARE GRAPEVINE,2040 WEST STATE HWY 114,GRAPEVINE,TX,76051,,(817) 410-4300,98,2,0,99,94,5,1,96,91,6,3,96,88,10,2,95,,1099,197,18,10/01/2023,09/30/2024
45C0001302,AMARILLO ENDOSCOPY CENTER,6833 PLUM CREEK DR,AMARILLO,TX,79124,,(806) 467-9820,98,2,0,99,88,9,3,93,87,12,1,95,88,10,2,95,,948,219,23,10/01/2023,09/30/2024
45C0001307,TEXAS ORTHOPEDICS SURGERY CENTER,4700 SETON CENTER PARKWAY SUITE 100,AUSTIN,TX,78759,,(512) 608-4647,98,2,0,99,93,6,1,96,88,11,1,95,88,11,1,95,,1627,356,22,10/01/2023,09/30/2024
45C0001315,PARK CITIES SURGERY CENTER LLC DBA PARK CITIES SURGERY CENTER,6901 SNIDER PLAZA SUITE 300,UNIVERSITY PARK,TX,75205,,(214) 706-6901,97,2,1,98,90,7,3,94,89,10,1,96,87,11,2,95,,800,129,16,10/01/2023,09/30/2024
45C0001318,BAYLOR SCOTT AND WHITE SURGICARE CARROLLTON,4780 NORTH JOSEY LANE,CARROLLTON,TX,75010,,(972) 395-2210,98,2,0,99,92,7,1,96,89,8,3,95,89,9,2,95,,1004,195,19,10/01/2023,09/30/2024
45C0001335,ODESSA ENDOSCOPY CENTER LLC,315 EAST 5TH ST,ODESSA,TX,79761,,(432) 335-8300,,,,,,,,,,,,,,,,,4,,,,,
45C0001338,SAN ANTONIO ENDOSCOPY CENTER,8550 DATAPOINT DR SUITE 100,SAN ANTONIO,TX,78229,,(210) 615-7232,99,1,0,99,93,5,2,95,94,5,1,97,92,7,1,96,,1214,297,24,10/01/2023,09/30/2024
45C0001344,MIDLAND TEXAS SURGICAL CENTER LLC,5609 DEAUVILLE BLVD,MIDLAND,TX,79706,,(432) 699-4224,97,2,1,98,92,7,1,95,93,6,1,96,93,5,2,97,,1088,236,22,10/01/2023,09/30/2024
45C0001345,GAB ENDOSCOPY CENTER LLC,621 CAMDEN STREET SUITE 102,SAN ANTONIO,TX,78215,,(210) 253-3430,97,3,0,98,90,7,3,93,83,15,2,95,80,19,1,92,,808,147,18,10/01/2023,09/30/2024
45C0001351,THEDA OAKS GASTROENTEROLOGY AND ENDOSCOPY CENTER LLC,19226 STONE HUE SUITE 103,SAN ANTONIO,TX,78258,,(210) 268-0100,95,4,1,97,92,6,2,95,86,11,3,94,83,14,3,93,,1228,235,19,10/01/2023,09/30/2024
45C0001355,BAYLOR SCOTT & WHITE SURGICARE PLANO,1701 OHIO DR,PLANO,TX,75093,,(214) 291-3000,96,3,1,98,85,10,5,90,85,9,6,93,83,11,6,92,,957,157,16,10/01/2023,09/30/2024
45C0001357,BAYLOR SCOTT AND WHITE SURGICARE FORT WORTH,750 12TH AVE,FORT WORTH,TX,76104,,(817) 334-5101,97,3,0,99,91,8,1,95,90,9,1,96,85,13,2,94,,1248,270,22,10/01/2023,09/30/2024
45C0001363,MEMORIAL HERMANN ENDOSCOPY CENTER NORTH LOOP,1900 NORTH LOOP WEST SUITE #550,HOUSTON,TX,77018,,(713) 396-1300,95,4,1,97,90,8,2,94,81,14,5,92,77,17,6,90,,2077,238,11,10/01/2023,09/30/2024
45C0001364,ROCKWALL AMBULATORY SURGERY CENTER LLP,825 WEST YELLOWJACKET LN,ROCKWALL,TX,75087,,(972) 772-6166,98,2,0,99,92,7,1,95,88,10,2,94,88,10,2,96,,900,146,16,10/01/2023,09/30/2024
45C0001369,MEMORIAL HERMANN SURGERY CENTER GREATER HEIGHTS,1631 NORTH LOOP WEST SUITE #300,HOUSTON,TX,77008,,(713) 396-1300,95,4,1,97,92,6,2,95,88,8,4,94,86,11,3,94,,1359,207,15,10/01/2023,09/30/2024
45C0001370,MEMORIAL HERMANN TEXAS INTL ENDOSCOPY CTR DBA TEXAS INTL ENDOSCOPY CTR,6620 MAIN STREET SUITE 1500,HOUSTON,TX,77030,,(713) 520-8432,97,3,0,98,92,6,2,95,90,8,2,96,88,9,3,94,,1234,234,19,10/01/2023,09/30/2024
45C0001374,EL PASO DAY SURGERY LLC,1300 MURCHISON,EL PASO,TX,79902,,(915) 373-4180,96,4,0,98,87,11,2,93,85,11,4,94,85,12,3,94,,943,211,22,10/01/2023,09/30/2024
45C0001384,TUSCAN SURGERY CENTER AT LAS COLINAS,701 TUSCAN DR SUITE 100,IRVING,TX,75039,,(214) 442-1900,98,2,0,99,93,6,1,96,94,5,1,97,92,7,1,97,,1171,223,19,10/01/2023,09/30/2024
45C0001391,TEXAS ENDOSCOPY CENTERS LLC,8080 INDEPENDENCE PARKWAY SUITE 160,PLANO,TX,75025,,(972) 908-3010,98,2,0,99,90,9,1,94,89,10,1,95,84,14,2,94,,1188,232,20,10/01/2023,09/30/2024
45C0001393,NORTH GARLAND SURGERY CENTER LLP DBA BAYLOR SCOTT AND WHITE SURGICARE NORTH GARLAND,7150 NORTH GEORGE BUSH HWY SUITE 101,GARLAND,TX,75044,,(214) 703-1800,97,2,1,98,93,6,1,96,90,8,2,95,89,7,4,94,,1244,224,18,10/01/2023,09/30/2024
45C0001396,CENTENNIAL ASC LLC,4401 COIT RD #100,FRISCO,TX,75035,,(469) 893-6573,97,2,1,98,90,8,2,94,86,11,3,94,83,14,3,93,,1383,197,14,10/01/2023,09/30/2024
45C0001406,MEMORIAL HERMANN SURGERY CENTER THE WOODLANDS LLP,9200 PINECROFT DRIVE SUITE 200 MOB III,THE WOODLANDS,TX,77380,,(281) 297-9500,99,1,0,99,93,6,1,96,93,6,1,97,93,7,0,98,,943,150,16,10/01/2023,09/30/2024
45C0001412,CEDAR PARK SURGERY CENTER LLP DBA HILL COUNTRY SURGERY CENTER,801 EAST WHITESTONE BLVD SUITE 100,CEDAR PARK,TX,78613,,(512) 528-2000,96,4,0,98,93,6,1,96,92,6,2,96,89,10,1,96,,1645,291,18,10/01/2023,09/30/2024
45C0001421,MEMORIAL HERMANN SURGERY CENTER RICHMOND LLC,1517 THOMPSON RD SUITE 100,RICHMOND,TX,77469,,(281) 344-5444,94,5,1,97,90,8,2,94,80,16,4,93,81,15,4,92,,1695,190,11,10/01/2023,09/30/2024
45C0001422,LONE STAR ENDOSCOPY-KELLER,180 BEAR CREEK PARKWAY,KELLER,TX,76248,,(817) 337-3671,97,3,0,99,94,5,1,96,94,6,0,97,93,7,0,98,,962,198,21,10/01/2023,09/30/2024
45C0001432,AMARILLO SURGERY AND ENDOSCOPY DBA ADC ENDOSCOPY SPECIALISTS,1 CARE CIRCLE,AMARILLO,TX,79124,,(806) 353-1769,97,3,0,98,93,6,1,96,95,4,1,97,92,7,1,97,,2213,577,26,10/01/2023,09/30/2024
45C0001434,MEMORIAL HERMANN SURGERY CENTER BRAZORIA LLC,2760 BRAZOS PARKWAY,ANGLETON,TX,77515,,(979) 848-5910,98,2,0,99,93,6,1,96,88,11,1,94,83,14,3,93,,839,181,22,10/01/2023,09/30/2024
45C0001442,MEMORIAL HERMANN SURGERY CENTER KINGSLAND,21720 KINGSLAND BLVD SUITE 101,KATY,TX,77450,,(281) 579-5655,95,4,1,97,91,7,2,95,88,9,3,94,83,15,2,94,,1048,129,12,10/01/2023,09/30/2024
45C0001443,MEMORIAL HERMANN SURGERY CENTER SOUTHWEST,7789 SOUTHWEST FREEWAY SUITE 200,HOUSTON,TX,77074,,(713) 343-3100,94,5,1,96,90,8,2,94,84,12,4,93,77,20,3,91,,1356,198,15,10/01/2023,09/30/2024
45C0001446,MEMORIAL HERMANN SURGERY CENTER TEXAS MEDICAL CENTER,6400 FANNIN ST SUITE 1500,HOUSTON,TX,77030,,(713) 790-7710,95,4,1,97,89,9,2,94,87,10,3,94,85,13,2,94,,1575,215,14,10/01/2023,09/30/2024
45C0001447,MEMORIAL HERMANN SURGERY CENTER KATY,23920 KATY FREEWAY,KATY,TX,77494,,(281) 644-3200,96,3,1,98,91,8,1,95,85,12,3,94,85,11,4,93,,1460,207,14,10/01/2023,09/30/2024
45C0001449,MEMORIAL HERMANN SURGERY CENTER SUGAR LAND LLP,17510 WEST GRAND PARKWAY SOUTH SUITE 200,SUGAR LAND,TX,77479,,(281) 238-1600,98,2,0,99,95,4,1,97,89,9,2,95,90,8,2,96,,793,134,17,10/01/2023,09/30/2024
45C0001458,NORTHWEST SURGERY CENTER LLP,11111 RESEARCH BLVD SUITE 350,AUSTIN,TX,78759,,(512) 349-4010,98,2,0,99,93,6,1,96,89,10,1,95,84,14,2,94,,1438,293,20,10/01/2023,09/30/2024
45C0001465,EL PASO CENTER FOR GASTROINTESTINAL ENDOSCOPY LLC,1620 N. MESA ST,EL PASO,TX,79902,,(915) 545-5300,95,4,1,97,88,10,2,93,85,12,3,94,81,16,3,92,,2169,453,21,10/01/2023,09/30/2024
45C0001471,BAYLOR SURGICARE AT GRANBURY LLC,1717 PALUXY RD.,GRANBURY,TX,76048,,(817) 579-8863,98,1,1,99,94,6,0,97,94,5,1,97,95,5,0,98,,676,232,34,10/01/2023,09/30/2024
45C0001477,GCSA AMBULATORY SURGERY CENTER LLC,855 PROTON RD.,SAN ANTONIO,TX,78258,,(210) 614-1234,96,3,1,97,91,7,2,95,84,13,3,94,83,15,2,93,,1414,282,20,10/01/2023,09/30/2024
45C0001481,HYDE PARK SURGERY CENTER,4611 GUADALUPE ST SUITE 100,AUSTIN,TX,78751,,(512) 420-2303,97,3,0,98,90,9,1,94,91,7,2,95,83,15,2,94,,1016,207,20,10/01/2023,09/30/2024
45C0001486,BAYLOR SCOTT & WHITE SURGICARE AT MANSFIELD,280 REGENCY PARKWAY,MANSFIELD,TX,76063,,(469) 387-2313,98,2,0,99,94,4,2,96,94,6,0,97,91,9,0,97,,938,145,15,10/01/2023,09/30/2024
45C0001509,MEDICAL PARK TOWER SURGERY CENTER,1301 WEST 38TH ST SUITE 109,AUSTIN,TX,78705,,(512) 354-3011,97,3,0,98,93,6,1,96,88,10,2,94,86,13,1,95,,767,186,24,10/01/2023,09/30/2024
45C0001513,MEMORIAL HERMANN MEMORIAL VILLAGE SURGERY CENTER,1120 BUSINESS CENTER DR SUITE 110,HOUSTON,TX,77043,,(713) 337-1111,95,4,1,97,91,8,1,95,84,11,5,93,79,16,5,91,,1545,279,18,10/01/2023,09/30/2024
45C0001522,WILLIAMSON SURGERY CENTER,"301 SETON PKWY, STE 200",ROUND ROCK,TX,78665,,(512) 861-4214,97,3,0,98,96,3,1,97,89,10,1,96,93,6,1,97,,861,253,29,10/01/2023,09/30/2024
45C0001536,MEMORIAL HERMANN SURGERY CENTER KIRBY LLC,2459 SOUTH BRAESWOOD BLVD,HOUSTON,TX,77030,,(713) 529-8600,93,6,1,96,88,10,2,93,81,14,5,91,79,17,4,91,,1051,247,24,10/01/2023,09/30/2024
45C0001539,PARK TEN SURGERY CENTER,15775 PARK TEN PL,HOUSTON,TX,77084,,(281) 647-2309,97,3,0,98,93,6,1,96,86,12,2,95,86,13,1,95,,1497,378,25,10/01/2023,09/30/2024
45C0001540,PEARLAND SURGERY CENTER LLC,15015 KIRBY DR SUITE 100,HOUSTON,TX,77047,,(832) 255-7500,,,,,,,,,,,,,,,,,4,,,,,
45C0001545,UH COLLEGE OF OPTOMETRY SURGERY CENTER DBA UHCO SURGERY CENTER,4811 CALHOUN RD SUITE 100,HOUSTON,TX,77204,,(713) 743-7141,,,,,,,,,,,,,,,,,4,,,,,
45C0001561,SURGCENTER OF PLANO,6101 WINDHAVEN PARKWAY SUITE 195,PLANO,TX,75093,,(469) 209-7054,95,5,0,98,92,6,2,95,86,11,3,94,83,15,2,94,,787,251,32,10/01/2023,09/30/2024
45C0001567,GASTROENTEROLOGY CONSULTANTS OF SAN ANTONIO STONE CREEK,12850 TOEPPERWEIN RD,LIVE OAK,TX,78233,,(210) 614-1234,95,4,1,97,92,7,1,96,90,8,2,96,88,9,3,95,,1610,352,22,10/01/2023,09/30/2024
45C0001570,LONE STAR ENDOSCOPY CENTER LLC,1001 SURREY LANE,FLOWER MOUND,TX,75022,,(214) 513-6300,98,2,0,99,91,7,2,95,95,4,1,98,90,9,1,96,,1230,280,23,10/01/2023,09/30/2024
45C0001582,BEAR CREEK SURGERY CENTER LLC,100 BOURLAND RD SUITE 110,KELLER,TX,76248,,(817) 518-9130,98,2,0,99,94,5,1,97,93,6,1,96,88,10,2,95,,849,225,27,10/01/2023,09/30/2024
45C0001597,NORTH PINES SURGERY CENTER LLC,4019 I 45 N SUITE 150,CONROE,TX,77304,,(936) 641-8181,99,1,0,100,96,3,1,98,95,5,0,97,93,6,1,97,,872,184,21,10/01/2023,09/30/2024
45C0001607,MEMORIAL HERMANN SURGERY CENTER PINECROFT,9305 PINECROFT DR SUITE 200,SPRING,TX,77380,,(832) 823-5156,98,2,0,99,94,5,1,97,93,7,0,97,90,9,1,96,,1512,277,18,10/01/2023,09/30/2024
45C0001621,AMBULATORY SURGERY CENTER AT LBJ,5550 KELLEY ST,HOUSTON,TX,77026,,(713) 556-9129,,,,,,,,,,,,,,,,,4,,,,,
45C0001637,EYE 35 ASC LLC,"17005 IH 35 NORTH, SUITE 2",SCHERTZ,TX,78154,,(210) 888-5200,,,,,,,,,,,,,,,,,4,,,,,
45C0001638,METHODIST CRAIG RANCH SURGERY CENTER,6045 ALMA RD SUITE 100,MCKINNEY,TX,75070,,(469) 907-1650,,,,,,,,,,,,,,,,,4,,,,,
45C0001640,TEXAS HEALTH HUGULEY SURGERY CENTER LLC,12001 SOUTH FREEWAY SUITE 101,BURLESON,TX,76028,,(817) 615-4400,98,1,1,99,95,4,1,97,94,5,1,97,90,8,2,95,,3251,738,23,10/01/2023,09/30/2024
45C0001644,ADVANCED SURGICAL CARE OF BOERNE LLC,138 OLD SAN ANTONIO RD,BOERNE,TX,78006,,(830) 428-3166,,,,,,,,,,,,,,,,,4,,,,,
45C0001645,DALLAS NEPHROLOGY ASSOCIATES  DBA DALLAS NEPHROLOGY ASSOCIATES VASCULAR CENTER PLANO,4401 TRADITION TRAIL,PLANO,TX,75093,,(214) 366-6160,,,,,,,,,,,,,,,,,4,,,,,
45C0001646,LONE STAR ENDOSCOPY CENTER SOUTHLAKE,515 SOUTH NOLEN DR,SOUTHLAKE,TX,76092,,(817) 912-1999,97,3,0,99,91,7,2,94,94,5,1,97,94,5,1,98,,1258,302,24,10/01/2023,09/30/2024
45C0001656,BAYLOR SURGICARE AT BAYLOR PLANO DBA BAYLOR SCOTT AND WHITE SURGICARE AT PLANO ALLIANCE,4825 ALLIANCE BOULEVARD SUITE 300,PLANO,TX,75093,,(469) 367-0700,97,2,1,98,92,6,2,95,89,10,1,94,85,13,2,93,,946,198,21,10/01/2023,09/30/2024
45C0001657,BAYLOR SCOTT AND WHITE SPORTS SURGERY CENTER AT THE STAR,3800 GAYLORD PARKWAY SUITE 410,FRISCO,TX,75034,,(972) 668-5911,99,1,0,100,95,4,1,97,97,2,1,98,95,4,1,98,,858,149,17,10/01/2023,09/30/2024
45C0001658,DALLAS NEPHROLOGY ASSOCIATES DBA DALLAS NEPHROLOGY ASSOCIATES VASCULAR CENTER DALLAS,"3604 LIVE OAK ST, SUITE 300",DALLAS,TX,75204,,(214) 366-6160,,,,,,,,,,,,,,,,,4,,,,,
45C0001668,OAK POINT SURGICAL SUITES LLC,2201 K AVE SUITE B100,PLANO,TX,75074,,(469) 409-1091,,,,,,,,,,,,,,,,,4,,,,,
45C0001678,HILL COUNTRY SURGERY CENTER LLC DBA SURGERY CENTER BOERNE,112 HERFF RD SUITE 200,BOERNE,TX,78006,,(830) 331-7700,98,2,0,99,93,6,1,96,93,6,1,97,92,6,2,97,,875,236,27,10/01/2023,09/30/2024
45C0001687,SPICEWOOD SURGERY CENTER,13617 CALDWELL DR SUITE 200,AUSTIN,TX,78750,,(512) 637-5563,,,,,,,,,,,,,,,,,4,,,,,
45C0001695,SURGCENTER OF GREATER DALLAS,11411 EAST NORTHWEST HWY SUITE 220,DALLAS,TX,75218,,(469) 214-4344,97,3,0,98,91,8,1,95,86,12,2,94,75,21,4,90,,706,117,17,10/01/2023,09/30/2024
45C0001699,PRECISION AMBULATORY SURGERY CENTER,9439 NORTH BEACH STREET,FORT WORTH,TX,76244,,(817) 853-3700,,,,,,,,,,,,,,,,,4,,,,,
45C0001723,ORBIS SURGERY CENTER LLC,1050 GEMINI STREET SUITE 101,HOUSTON,TX,77058,,(281) 560-3200,,,,,,,,,,,,,,,,,4,,,,,
