"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Condition","Measure ID","Measure Name","STTag","Score","Sample","Footnote","Start Date","End Date"
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,88,1451,,10/01/2023,03/31/2024
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Emergency Department,OP-22,Left before being seen,Percentage,1,9058,,01/01/2023,12/31/2023
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2023,09/30/2024
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,Not Available,Not Available,1,01/01/2023,12/31/2023
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,65,40,,10/01/2023,09/30/2024
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Electronic Clinical Quality Measure,STK-02,Discharged on Antithrombotic Therapy,Percentage,Not Available,Not Available,1,01/01/2023,12/31/2023
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Electronic Clinical Quality Measure,STK-06,Discharged on Statin Medication,Percentage,Not Available,Not Available,1,01/01/2023,12/31/2023
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Electronic Clinical Quality Measure,VTE-1,Venous Thromboembolism Prophylaxis,Percentage,72,731,,01/01/2023,12/31/2023
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,Electronic Clinical Quality Measure,VTE-2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Percentage,67,126,,01/01/2023,12/31/2023
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2023,12/31/2023
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,Percentage,14.5,6448,,07/01/2024,09/30/2024
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,80,6364,,10/01/2023,03/31/2024
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,169,289,,10/01/2023,09/30/2024
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,306,22,,10/01/2023,09/30/2024
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Emergency Department,OP-22,Left before being seen,Percentage,2,23631,,01/01/2023,12/31/2023
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,1,10/01/2023,09/30/2024
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,100,46,,01/01/2023,12/31/2023
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,47,47,,10/01/2023,09/30/2024
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Electronic Clinical Quality Measure,STK-02,Discharged on Antithrombotic Therapy,Percentage,100,56,,01/01/2023,12/31/2023
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Electronic Clinical Quality Measure,STK-06,Discharged on Statin Medication,Percentage,96,57,,01/01/2023,12/31/2023
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Electronic Clinical Quality Measure,VTE-1,Venous Thromboembolism Prophylaxis,Percentage,73,5144,,01/01/2023,12/31/2023
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Electronic Clinical Quality Measure,VTE-2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Percentage,73,1319,,01/01/2023,12/31/2023
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2023,12/31/2023
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,Percentage,14,2919,,07/01/2024,09/30/2024
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,89,2928,,10/01/2023,03/31/2024
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Emergency Department,OP-22,Left before being seen,Percentage,3,13996,,01/01/2023,12/31/2023
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2023,09/30/2024
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,98,45,,01/01/2023,12/31/2023
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,36,28,,10/01/2023,09/30/2024
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Electronic Clinical Quality Measure,STK-02,Discharged on Antithrombotic Therapy,Percentage,95,61,,01/01/2023,12/31/2023
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Electronic Clinical Quality Measure,STK-06,Discharged on Statin Medication,Percentage,97,61,,01/01/2023,12/31/2023
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Electronic Clinical Quality Measure,VTE-1,Venous Thromboembolism Prophylaxis,Percentage,76,2871,,01/01/2023,12/31/2023
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,Electronic Clinical Quality Measure,VTE-2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Percentage,78,629,,01/01/2023,12/31/2023
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2023,12/31/2023
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,Percentage,5.1,3168,,07/01/2024,09/30/2024
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,83,3120,,10/01/2023,03/31/2024
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Emergency Department,OP-22,Left before being seen,Percentage,1,19260,,01/01/2023,12/31/2023
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2023,09/30/2024
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,100,17,,01/01/2023,12/31/2023
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,34,32,,10/01/2023,09/30/2024
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Electronic Clinical Quality Measure,STK-02,Discharged on Antithrombotic Therapy,Percentage,Not Available,Not Available,1,01/01/2023,12/31/2023
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Electronic Clinical Quality Measure,STK-06,Discharged on Statin Medication,Percentage,Not Available,Not Available,1,01/01/2023,12/31/2023
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Electronic Clinical Quality Measure,VTE-1,Venous Thromboembolism Prophylaxis,Percentage,79,1720,,01/01/2023,12/31/2023
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Electronic Clinical Quality Measure,VTE-2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Percentage,78,141,,01/01/2023,12/31/2023
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2023,12/31/2023
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,Percentage,4.3,1686,,07/01/2024,09/30/2024
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,84,1648,,10/01/2023,03/31/2024
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,5,01/01/2023,12/31/2023
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2023,09/30/2024
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,88,17,,01/01/2023,12/31/2023
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,Not Available,Not Available,5,10/01/2023,09/30/2024
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Electronic Clinical Quality Measure,STK-02,Discharged on Antithrombotic Therapy,Percentage,Not Available,Not Available,5,01/01/2023,12/31/2023
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Electronic Clinical Quality Measure,STK-06,Discharged on Statin Medication,Percentage,Not Available,Not Available,5,01/01/2023,12/31/2023
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Electronic Clinical Quality Measure,VTE-1,Venous Thromboembolism Prophylaxis,Percentage,1,119,,01/01/2023,12/31/2023
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,Electronic Clinical Quality Measure,VTE-2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Percentage,Not Available,Not Available,5,01/01/2023,12/31/2023
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2023,12/31/2023
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,Percentage,4.9,2143,,07/01/2024,09/30/2024
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,80,2184,,10/01/2023,03/31/2024
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Emergency Department,OP-22,Left before being seen,Percentage,1,11303,,01/01/2023,12/31/2023
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2023,09/30/2024
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,100,40,,01/01/2023,12/31/2023
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,38,63,,10/01/2023,09/30/2024
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Electronic Clinical Quality Measure,STK-02,Discharged on Antithrombotic Therapy,Percentage,100,28,,01/01/2023,12/31/2023
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Electronic Clinical Quality Measure,STK-06,Discharged on Statin Medication,Percentage,89,27,,01/01/2023,12/31/2023
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Electronic Clinical Quality Measure,VTE-1,Venous Thromboembolism Prophylaxis,Percentage,74,1192,,01/01/2023,12/31/2023
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Electronic Clinical Quality Measure,VTE-2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Percentage,77,132,,01/01/2023,12/31/2023
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2023,12/31/2023
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,Percentage,4.9,3351,,07/01/2024,09/30/2024
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Healthcare Personnel Vaccination,IMM-3,Healthcare workers given influenza vaccination,Percentage,66,3344,,10/01/2023,03/31/2024
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2023,09/30/2024
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Emergency Department,OP-22,Left before being seen,Percentage,1,22366,,01/01/2023,12/31/2023
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2023,09/30/2024
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Colonoscopy care,OP-29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,Percentage,100,16,,01/01/2023,12/31/2023
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Sepsis Care,SEP-1,Appropriate care for severe sepsis and septic shock,Percentage,56,39,,10/01/2023,09/30/2024
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Electronic Clinical Quality Measure,STK-02,Discharged on Antithrombotic Therapy,Percentage,88,60,,01/01/2023,12/31/2023
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Electronic Clinical Quality Measure,STK-06,Discharged on Statin Medication,Percentage,93,58,,01/01/2023,12/31/2023
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Electronic Clinical Quality Measure,VTE-1,Venous Thromboembolism Prophylaxis,Percentage,54,3678,,01/01/2023,12/31/2023
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,Electronic Clinical Quality Measure,VTE-2,Intensive Care Unit Venous Thromboembolism Prophylaxis,Percentage,69,779,,01/01/2023,12/31/2023
38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,(503) 220-8262,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2023,12/31/2023
38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,(503) 220-8262,Healthcare Personnel Vaccination,HCP-COVID-19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,Percentage,25.8,4538,,07/01/2024,09/30/2024
